Source,Target
17717,E31164
34712,A77
34712,E22921
34712,E8129
34712,E13741
34712,E22960
34712,E22922
34712,E6342
34712,E6341
34758,A77
34758,E24137
34758,E31165
34758,E31166
34758,E8129
34758,E23027
34758,E31167
34758,E6342
34781,A72
34781,E2163
34781,E23102
34781,E31149
34781,E31168
34781,E23105
34781,E31169
34781,E31170
17878,A39
17878,E2244
17878,A109
17878,E6632
17878,E12143
17878,E525
17878,E23162
17878,E23163
34797,A74
34797,E31171
34797,E31172
34797,E31173
34797,E31174
34797,E24087
34797,E31175
34797,E31176
34893,A218
34893,E31177
34893,E31178
34893,E31179
34893,E31180
34893,E31181
34893,E6659
34893,E17541
34905,A184
34905,E31182
34905,E31183
34905,E31184
34905,E31185
34905,E31186
34905,E31187
34905,E93
34909,A35
34909,E17616
34909,E31188
34909,E31189
34909,E1948
34909,E16218
34909,E31190
34909,E17617
34929,A27
34929,E24194
34929,E15482
34929,E31191
34929,E23057
34929,E8138
34929,E23058
34929,E8140
34930,A27
34930,E23057
34930,E23056
34930,E31192
34930,E31193
34930,E8138
34930,E8140
34930,E23058
34974,A249
34974,E13298
34974,E31194
34974,E31195
34974,E17456
34974,E22881
34974,E31196
34974,E22880
681,E844
681,E31197
681,E31198
681,E3082
681,E31199
681,E31200
681,E31201
681,E31202
34194,A260
34194,E31203
34194,E31204
34194,E31205
34194,E23122
34194,E31206
34194,E31207
34194,E639
17961,A7
17961,E22850
17961,E31208
17961,E31209
17961,E91
17961,E2353
17961,E22852
17961,E22851
34259,A74
34259,E31210
34259,E15510
34259,E31211
34259,E31212
34259,E31175
34259,E24087
34259,E31213
34311,A26
34311,E17523
34311,E31214
34311,E2869
34311,E17521
34311,E17522
34311,E31215
34311,E31216
34345,A22
34345,E31217
34345,E27980
34345,E31218
34345,E27981
34345,E27984
34345,E12016
34345,E6166
34351,A212
34351,E22918
34351,E31219
34351,E22919
34351,E18435
34351,E31220
34351,E22920
34351,E3813
34360,A67
34360,E6424
34360,E23065
34360,E12788
34360,E31221
34360,E27880
34360,E31222
34360,E6425
34424,A23
34424,E31223
34424,E31224
34424,E27520
34424,E31225
34424,E636
34424,E643
34424,E18075
33597,A146
33597,E31226
33597,E31227
33597,E31228
33597,E31229
33597,E31230
33597,E2265
33597,E31231
33611,A146
33611,E31232
33611,E31233
33611,E31234
33611,E31235
33611,E31236
33611,E2265
33611,E29819
18135,A37
18135,E28508
18135,E6389
18135,E23100
18135,E23101
18135,E2317
18135,E6482
18135,E3710
33706,A68
33706,E6253
33706,E6828
33706,E17618
33706,E31237
33706,E2529
33706,E186
33706,E6790
33708,A249
33708,E11635
33708,E6297
33708,E31238
33708,E27900
33708,E31239
33708,E27618
33708,A266
33749,A77
33749,E6342
33749,E13741
33749,E13740
33749,E8129
33749,E23158
33749,E23106
33749,E6341
33751,A184
33751,E5326
33751,E31240
33751,E31241
33751,E31242
33751,E3477
33751,E93
33751,E31243
33767,A96
33767,E18047
33767,E519
33767,E31244
33767,E18050
33767,E17858
33767,E18049
33767,E17860
33847,A22
33847,E12912
33847,E30772
33847,E31245
33847,E31246
33847,E31247
33847,E12018
33847,E31248
18193,A37
18193,E3710
18193,E28508
18193,E23100
18193,E23101
18193,E2317
18193,E31249
18193,E31250
33982,A139
33982,E31251
33982,E22728
33982,E31252
33982,E31253
33982,E31254
33982,E6589
33982,E31255
33172,A77
33172,E13740
33172,E6341
33172,E13741
33172,E27702
33172,E23106
33172,E23158
33172,E6342
18281,A37
18281,E6502
18281,E2315
18281,E2117
18281,E6445
18281,E8175
18281,E17967
18281,E31256
33318,A77
33318,E6341
33318,E13740
33318,E13741
33318,E23245
33318,E23158
33318,E23106
33318,E6342
33324,E6253
33324,A68
33324,E12365
33324,E31257
33324,E31258
33324,E31259
33324,E12237
33324,E186
18397,A39
18397,E31260
18397,E31261
18397,E14228
18397,E7202
18397,E31262
18397,E10194
18397,E10195
33393,A95
33393,E16701
33393,E22679
33393,E22682
33393,E22681
33393,E22680
33393,E31263
33393,E31264
18433,A45
18433,E8179
18433,E31265
18433,E31266
18433,E31267
18433,E31268
18433,E8178
18433,E2203
18318,A120
18318,E2092
18318,E8338
18318,E31269
18318,E11941
18318,E11942
18318,E31270
18318,E27865
33415,A13
33415,E31271
33415,E31272
33415,E11712
33415,E18025
33415,E31273
33415,E31274
33415,E31275
33416,A168
33416,E2262
33416,E17970
33416,E17971
33416,E6714
33416,E31276
33416,E31277
33416,E8007
33440,A212
33440,E22920
33440,E18435
33440,E22919
33440,E31278
33440,E3813
33440,E31279
33440,E31219
32850,A109
32850,E23371
32850,E31280
32850,E31281
32850,E31282
32850,E23372
32850,E6785
32850,E23373
32884,A6
32884,E3499
32884,E6635
32884,E31283
32884,E31284
32884,E31285
32884,E25982
32884,E3498
32900,A28
32900,E31286
32900,E31287
32900,E31288
32900,E31289
32900,E31290
32900,E31291
32900,E31292
32923,A86
32923,E21326
32923,E31293
32923,E27870
32923,E31294
32923,E18060
32923,E6759
32923,E6594
33004,A77
33004,E6342
33004,E6341
33004,E13740
33004,E13741
33004,E23245
33004,E23106
33004,E23158
33103,A124
33103,E27932
33103,E27933
33103,E31295
33103,E27930
33103,E31296
33103,E17525
33103,E17977
32483,A58
32483,E31297
32483,E31298
32483,E12329
32483,E31299
32483,E529
32483,E11551
32483,E31300
18592,A196
18592,E31301
18592,E27632
18592,E31302
18592,E31303
18592,E31304
18592,E10194
18592,E10195
18595,A74
18595,A71
18595,E12156
18595,E31176
18595,E27956
18595,E6486
18595,E22930
18595,E23220
32645,A170
32645,E17978
32645,E31305
32645,E3819
32645,E3820
32645,E31306
32645,E31307
32645,E17979
18606,A34
18606,E18965
18606,E6900
18606,E18966
18606,E3501
18606,E31308
18606,E31309
18606,A216
18606,E31310
18630,E17
18630,E31311
18630,E31312
18630,E31313
18630,E31314
18630,E31315
18630,E31316
18630,E12546
32292,A89
32292,E27914
32292,E27972
32292,E6709
32292,E31317
32292,E2391
32292,E6710
32292,E2381
18705,A71
18705,A74
18705,E18055
18705,E18053
18705,E18056
18705,E27937
18705,E27936
18705,E27956
32453,A36
32453,E31318
32453,E23442
32453,E23444
32453,E31319
32453,E23443
32453,E23445
32453,E2477
31981,A68
31981,E6253
31981,E8429
31981,E31320
31981,E186
31981,E31321
31981,E455
31981,E31322
31879,A22
31879,E23319
31879,E12028
31879,E31323
31879,E31324
31879,E23320
31879,E23321
31879,E6988
31705,A28
31705,E31325
31705,E6981
31705,E6947
31705,E2273
31705,E31326
31705,E31327
31705,E31328
31724,A39
31724,E18105
31724,E18106
31724,E31329
31724,E31330
31724,E18107
31724,E6689
18962,A94
18962,E2485
18962,E31331
18962,E31332
18962,E6413
18962,E31333
18962,E12471
18962,E31334
19037,E17
19037,E2506
19037,E2500
19037,E2438
19037,E7021
19037,E2481
19037,E2450
19037,E31335
31391,A6
31391,E31336
31391,E31337
31391,E31338
31391,E6557
31391,E31339
31391,E31340
31391,E2523
31121,A303
31121,E6683
31121,E6682
31121,E6303
31121,E2490
31121,E28534
31121,E28535
31121,E3044
31181,A34
31181,E12562
31181,E7009
31181,E12560
31181,E31341
31181,E31342
31181,E56
31181,E2332
19184,A53
19184,E23449
19184,E5751
19184,E23450
19184,E23451
19184,E12122
19184,E28547
19184,E28548
31223,A34
31223,E31343
31223,E7009
31223,E12560
31223,E12563
31223,E56
31223,E6256
31223,E31344
7713,A73
7713,E3192
7713,E1300
7713,E3343
7713,E9828
7713,E3233
7713,E315
7713,E225
30838,A35
30838,E31345
30838,E12574
30838,E18249
30838,E18254
30838,E31346
30838,E7062
30838,E2528
30735,A35
30735,E18254
30735,E31347
30735,E31348
30735,E31349
30735,E31350
30735,E2528
30735,E7062
30363,A308
30363,E31351
30363,E12697
30363,E18289
30363,E31352
30363,E31353
30363,E31354
30363,E2644
3438,E3765
3438,A83
3438,E28079
3438,E28077
3438,E31355
3438,E31356
3438,E23530
3438,E28080
4683,E3765
4683,A83
4683,E31357
4683,E31358
4683,E28078
4683,E31359
4683,E28080
4683,E23530
8957,A73
8957,E3192
8957,E1300
8957,E3343
8957,E9828
8957,E3233
8957,E315
8957,E225
5931,E3765
5931,A83
5931,E28078
5931,E28077
5931,E31360
5931,E28079
5931,E23530
5931,E28080
8151,E5516
8151,E63
8151,A37
8151,E31361
8151,E28316
8151,E18632
8151,E13484
8151,E21241
33824,A8
33824,E12779
33824,E22953
33824,E31362
33824,E12764
33824,E12765
33824,E27781
33824,E12074
1063,A77
1063,E18387
1063,E31363
1063,E4079
1063,E12798
1063,E18386
1063,E5210
1063,E12799
540,A70
540,E7198
540,E31364
540,E31365
540,E31366
540,E31367
540,E31368
540,E31369
574,A112
574,A113
574,E31370
574,E12800
574,E18396
574,E18454
574,E18455
574,E31371
60147,E5109
60147,A111
60147,E13048
60147,E7362
60147,E31372
60147,E18398
60147,E9423
60147,E28187
60361,E13395
60361,E13394
60361,A18
60361,A344
60361,E31373
60361,E31374
60361,E24540
60361,E31375
32,A112
32,A113
32,E18396
32,E12800
32,E7288
32,E31370
32,E9096
32,E31376
60880,E5109
60880,A111
60880,E31377
60880,E7255
60880,E31378
60880,E12842
60880,E31379
60880,E13688
58219,A118
58219,E7270
58219,E21369
58219,E31380
58219,E3650
58219,E10235
58219,E31381
58219,E31382
1506,A112
1506,A113
1506,E31383
1506,E31384
1506,E12800
1506,E2712
1506,E31385
1506,E31386
2329,A174
2329,E14071
2329,E13052
2329,E4136
2329,E4215
2329,E13053
2329,E970
2329,E24032
1798,E8237
1798,A113
1798,E14979
1798,E31387
1798,E24450
1798,E24451
1798,E14981
1798,E14980
2345,A73
2345,A281
2345,E4113
2345,E31388
2345,E31389
2345,E14488
2345,E1664
2345,E31390
2354,E7677
2354,A77
2354,E20141
2354,E28641
2354,E4455
2354,E13899
2354,E12900
2354,E13976
1448,E31391
1448,E31392
1448,E31393
1448,A112
1448,A113
1448,E12800
1448,E28138
1448,E7288
2219,A111
2219,E2735
2219,E7268
2219,E18399
2219,E7255
2219,E31394
2219,E31395
2219,E31396
2596,E8237
2596,A113
2596,E18401
2596,E31397
2596,E31398
2596,E31399
2596,E31400
2596,E18403
2994,A112
2994,A113
2994,E12800
2994,E7288
2994,E2712
2994,E31386
2994,E31385
2994,E31401
4051,A111
4051,E7283
4051,E18463
4051,E18439
4051,E2879
4051,E7312
4051,E23596
4051,E23633
56470,A281
56470,E12910
56470,E31402
56470,E31403
56470,E1064
56470,E31404
56470,E7593
56470,E31405
4053,A111
4053,E2879
4053,E18486
4053,E12805
4053,E7283
4053,E7319
4053,E23633
4053,E23596
53789,A156
53789,E31406
53789,E31407
53789,E31408
53789,E31409
53789,E31410
53789,E31411
53789,E15095
5859,E5109
5859,E2935
5859,A111
5859,E7312
5859,E18463
5859,E23670
5859,E3646
5859,E13688
5737,E23601
5737,A174
5737,E23603
5737,E13482
5737,E31412
5737,E31413
5737,E23604
5737,E20625
54555,A118
54555,E31414
54555,E31415
54555,E31416
54555,E31417
54555,E10235
54555,E3650
54555,E31381
54643,A118
54643,E23774
54643,E7489
54643,E31418
54643,E31419
54643,E31420
54643,E31421
54643,E31422
5945,E7339
5945,A111
5945,E2879
5945,E23676
5945,E7313
5945,E31423
5945,E12950
5945,E7292
5727,A112
5727,A113
5727,E13426
5727,E29268
5727,E9190
5727,E14932
5727,E13427
5727,E4053
6920,E11
6920,A3
6920,E4719
6920,E1413
6920,E3073
6920,E23671
6920,E4947
6920,E7342
5983,E23601
5983,A174
5983,E13482
5983,E23603
5983,E31412
5983,E31413
5983,E20625
5983,E23604
7046,A111
7046,E2190
7046,E4677
7046,E12931
7046,E18505
7046,E12951
7046,E18526
7046,E31424
6405,E7339
6405,A111
6405,E2879
6405,E20473
6405,E7313
6405,E7291
6405,E12950
6405,E12962
6904,A111
6904,E4677
6904,E12931
6904,E18505
6904,E2190
6904,E12951
6904,E31424
6904,E7292
6530,A112
6530,A113
6530,E9735
6530,E25544
6530,E25545
6530,E18548
6530,E13010
6530,E25546
6387,A156
6387,E20795
6387,E14848
6387,E4478
6387,E20796
6387,E20797
6387,E7198
6387,E4479
53528,A280
53528,E13696
53528,E13695
53528,E28196
53528,E31425
53528,E31426
53528,E13697
53528,E1084
7127,A112
7127,E4279
7127,E7366
7127,E18548
7127,E28188
7127,E12918
7127,E12919
7127,E18559
7500,A118
7500,A111
7500,E12866
7500,E28189
7500,E31427
7500,E5110
7500,E13001
7500,E595
8098,A3
8098,E4719
8098,E3073
8098,E12953
8098,E12952
8098,E15407
8098,E4947
8098,E7342
8104,A92
8104,E28370
8104,E28371
8104,E28372
8104,E28373
8104,E28374
8104,E28375
8104,E12948
51232,A108
51232,E1157
51232,E5708
51232,E15322
51232,E30038
51232,E30039
51232,E15630
51232,E14821
8002,A83
8002,E5342
8002,E8922
8002,E19219
8002,E31428
8002,E31429
8002,E31430
8002,E31431
8135,E11731
8135,E1874
8135,A3
8135,E4447
8135,E7344
8135,E15587
8135,E31432
8135,E20162
8225,A3
8225,E4447
8225,E7344
8225,E8393
8225,E1439
8225,E31433
8225,E31434
8225,E31435
49550,A118
49550,E16153
49550,E18579
49550,E31436
49550,E23695
49550,E31437
49550,E5162
49550,E5163
49872,A262
49872,E31438
49872,E3649
49872,E2733
49872,E4803
49872,E3590
49872,E12921
49872,E12909
9124,A292
9124,E4524
9124,E12976
9124,E2036
9124,E14943
9124,E14228
9124,E10194
9124,E10195
49920,E29938
49920,E10947
49920,A173
49920,E4896
49920,E2761
49920,E29939
49920,E4239
49920,E4994
9168,A111
9168,E7478
9168,E7312
9168,E1394
9168,E652
9168,E31439
9168,E28208
9168,E18452
9225,A292
9225,E12976
9225,E4524
9225,E14943
9225,E14228
9225,E16743
9225,E10194
9225,E10195
9550,A111
9550,E7442
9550,E2777
9550,E18486
9550,E31440
9550,E31441
9550,E15290
9550,E7324
48069,A72
48069,E9497
48069,E31442
48069,E31443
48069,E25739
48069,E1161
48069,E25740
48069,E9498
48474,A118
48474,E7305
48474,E28176
48474,E7323
48474,E9974
48474,E7365
48474,E31416
48474,E10235
10081,E1523
10081,A77
10081,E4925
10081,E7672
10081,E4525
10081,E12798
10081,E2962
10081,E13234
48612,E7648
48612,A285
48612,E23809
48612,E31444
48612,E31445
48612,E18608
48612,E31446
48612,E31447
48727,A264
48727,E28083
48727,E29519
48727,E31448
48727,E31449
48727,E28086
48727,E1416
48727,E28087
10114,A45
10114,E31450
10114,E18677
10114,E31451
10114,E31452
10114,E31453
10114,E31454
10114,E31455
10135,A111
10135,E7478
10135,E7312
10135,E1394
10135,E31439
10135,E28208
10135,E652
10135,E18452
11002,E13678
11002,E1523
11002,A77
11002,E2962
11002,E4925
11002,E13234
11002,E1465
11002,E26334
47129,A285
47129,E20745
47129,E31456
47129,E31457
47129,E31458
47129,E31459
47129,E31460
47129,E31461
10203,A111
10203,E2935
10203,E4850
10203,E652
10203,E7478
10203,E10148
10203,E23729
10203,E12962
47251,A92
47251,E1289
47251,E31462
47251,E31463
47251,E31464
47251,E31465
47251,E31466
47251,E31467
10216,A174
10216,E16147
10216,E13035
10216,E16166
10216,E4994
10216,E9873
10216,E13034
10216,E333
10893,A111
10893,E28219
10893,E28220
10893,E28221
10893,E28222
10893,E28223
10893,E31468
10893,E28224
45409,A158
45409,E31469
45409,E31470
45409,E31471
45409,E10193
45409,E31472
45409,E31473
45409,E1260
11991,A111
11991,E7453
11991,E9750
11991,E17144
11991,E31474
11991,E13108
11991,E31475
11991,E31476
11461,A37
11461,E63
11461,E5516
11461,E21504
11461,E16638
11461,E13541
11461,E31477
11461,E5517
12721,E3665
12721,A164
12721,E31478
12721,E3666
12721,E31479
12721,E31480
12721,E31481
12721,E31482
12803,E11240
12803,A120
12803,E1227
12803,E10508
12803,E5104
12803,E10918
12803,E15572
12803,E15571
12930,E31483
12930,A92
12930,E31484
12930,E15707
12930,E2804
12930,E21836
12930,E2813
12930,E31485
43501,E20151
43501,A99
43501,E1874
43501,E31486
43501,E30087
43501,E31487
43501,E30648
43501,E21825
14164,A111
14164,E31488
14164,E31489
14164,E7227
14164,E31490
14164,E21109
14164,E31491
14164,E21110
41644,A92
41644,E16641
41644,E13499
41644,E30448
41644,E30449
41644,E664
41644,E30450
41644,E16642
14172,A111
14172,E3489
14172,E7522
14172,E31492
14172,E7227
14172,E7375
14172,E2707
14172,E5636
14172,E28240
13651,A20
13651,E26677
13651,E31493
13651,E31494
13651,E26678
13651,E31495
13651,E23018
13651,E26679
13653,A174
13653,A78
13653,E5673
13653,E5423
13653,E18
13653,E13034
13653,E13077
13653,E415
14291,A100
14291,E1713
14291,A114
14291,A99
14291,E10307
14291,E22024
14291,E22357
14291,E332
40633,A225
40633,E30541
40633,E30542
40633,E18765
40633,E18769
40633,E30543
40633,E148
40633,E18764
14865,E30002
14865,A77
14865,E554
14865,E1913
14865,E10820
14865,E31496
14865,E31497
14865,E28286
14625,A77
14625,E554
14625,E2962
14625,E30778
14625,E30779
14625,E30780
14625,E10820
14625,E8218
14626,E30002
14626,A77
14626,E10820
14626,E554
14626,E31496
14626,E31497
14626,E28286
14626,E31498
40323,A161
40323,E2086
40323,E31499
40323,E31500
40323,E31501
40323,E31502
40323,E31503
40323,E31504
15930,A45
15930,E31505
15930,E31506
15930,E10951
15930,E11587
15930,E6198
15930,E11588
15930,A268
38619,A15
38619,E694
38619,E389
38619,E3701
38619,E27505
38619,E4724
38619,E27274
38619,E8318
38945,A174
38945,A78
38945,A128
38945,E1863
38945,E5672
38945,E5605
38945,E1729
38945,E10807
15530,A100
15530,E4676
15530,E16636
15530,E10743
15530,E31507
15530,E11570
15530,E11333
15530,A318
39328,A140
39328,E31508
39328,E31509
39328,E31510
39328,E31511
39328,E31512
39328,E31513
39328,E31514
16837,E1233
16837,A77
16837,E31013
16837,E5829
16837,E1608
16837,E23882
16837,E7538
16837,E1913
16876,E9061
16876,E10576
16876,A94
16876,E31515
16876,E1784
16876,E2485
16876,E2177
16876,E31516
32498,A77
32498,E6342
32498,E23245
32498,E24135
32498,E23158
32498,E31517
32498,E31518
32498,E31519
31312,A39
31312,E31520
31312,E12540
31312,E12539
31312,E31521
31312,E99
31312,E31522
31312,E6689
31360,A34
31360,E2332
31360,E12562
31360,E12560
31360,E7009
31360,E31341
31360,E56
31360,E31342
51391,A279
51391,E4098
51391,E31523
51391,E31524
51391,E31525
51391,E31526
51391,E14595
51391,E31527
8528,E4148
8528,A77
8528,E284
8528,E10742
8528,E21892
8528,E1532
8528,E5210
8528,E13207
9585,A45
9585,E15122
9585,E13274
9585,E3292
9585,E259
9585,E3293
9585,E1157
9585,E8063
14176,E10
14176,E15895
14176,E27101
14176,E4418
14176,E27102
14176,E27103
14176,E27104
14176,E31528
41974,A86
41974,E11061
41974,E6172
41974,E11315
41974,E11062
41974,E8037
41974,E31529
41974,E240
39973,A55
39973,E11000
39973,E31530
39973,E31531
39973,E448
39973,E31532
39973,E31533
39973,E31534
17876,A232
17876,E31535
17876,E17779
17876,E17778
17876,E31536
17876,E17560
17876,E17562
17876,E17563
34946,A77
34946,E31165
34946,E24137
34946,E23027
34946,E31166
34946,E8129
34946,E31167
34946,E6342
19422,A22
19422,E31537
19422,E538
19422,E31538
19422,E31539
19422,E31540
19422,E31541
19422,E31542
1575,E9264
1575,A72
1575,A53
1575,E18943
1575,E31543
1575,E8521
1575,E31544
1575,E3109
1575,E1040
1835,E24575
1835,A51
1835,A26
1835,A55
1835,A78
1835,E4952
1835,E53
1835,E901
1835,E25010
34676,A8
34676,E3493
34676,E18954
34676,E18955
34676,E3494
34676,E1549
34676,E31545
34676,E33
34676,E31546
595,A117
595,E31547
595,E31548
595,E997
595,E31549
595,E31550
595,E1601
595,E31551
595,E31552
2315,A166
2315,E13836
2315,E13837
2315,E13838
2315,E13839
2315,E31553
2315,E31554
2315,E14207
2315,E29368
4570,A108
4570,E1383
4570,E31555
4570,E31556
4570,E31557
4570,E31558
4570,E31559
4570,E31560
4570,E31561
53066,E15276
53066,E31562
53066,E31563
53066,A299
53066,E31564
53066,E31565
53066,E15368
53066,E31566
53066,E31567
52162,A103
52162,E15468
52162,E4854
52162,E1191
52162,E4887
52162,E20658
52162,E9638
52162,E399
52162,E840
8529,A43
8529,E3242
8529,E15863
8529,E31568
8529,E26067
8529,E3291
8529,E3241
8529,E31569
8529,E31570
9653,E3066
9653,E8508
9653,A152
9653,E1434
9653,E31571
9653,E31572
9653,E31573
9653,E31574
9653,E31575
46676,E38
46676,E31576
46676,E31577
46676,E26792
46676,E26791
46676,E13544
46676,E31578
46676,E31579
46676,E5752
12107,A77
12107,A114
12107,A232
12107,A3
12107,E1587
12107,E938
12107,E10820
12107,E332
12107,E11086
12496,A79
12496,E14866
12496,E31580
12496,E20844
12496,E31581
12496,E31582
12496,E31583
12496,E31584
12496,E31585
13102,A212
13102,E31586
13102,E31587
13102,E31588
13102,E31589
13102,E31590
13102,E31591
13102,E10003
13102,E31592
13593,E7560
13593,E11
13593,E7471
13593,E13678
13593,E31593
13593,E31594
13593,E7472
13593,E2820
13593,E31595
15939,E24845
15939,E770
15939,E11436
15939,E30885
15939,E16359
15939,E31596
15939,E31597
15939,E31598
15939,A353
15868,A74
15868,E16928
15868,E24087
15868,E16927
15868,E24088
15868,E24090
15868,E16925
15868,E31599
15868,E31600
15532,A74
15532,E16928
15532,E24087
15532,E16925
15532,E16927
15532,E24088
15532,E24090
15532,E31599
15532,E31600
18564,A114
18564,E2382
18564,E2271
18564,E2237
18564,E6215
18564,E12091
18564,E17329
18564,E2230
18564,E11842
2178,E24845
2178,E31601
2178,E14542
2178,E31602
2178,E31603
2178,E31604
2178,E31605
2178,E31606
2178,E31607
3191,E16
3191,A251
3191,A6
3191,E9371
3191,E1058
3191,E15074
3191,E443
3191,E31608
3191,E15869
7312,A82
7312,E1628
7312,E4784
7312,E10524
7312,E1977
7312,E31609
7312,E31610
7312,E10156
7312,E31611
10302,A6
10302,E31612
10302,E31613
10302,E31614
10302,E31615
10302,E31616
10302,E31617
10302,E31618
10302,E31619
33368,A34
33368,E31620
33368,E31621
33368,E31622
33368,E31623
33368,E31624
33368,A216
33368,E17954
33368,E31625
598,A117
598,E31547
598,E31548
598,E997
598,E31549
598,E31550
598,E1601
598,E31551
598,E31552
7403,E11240
7403,A92
7403,E31626
7403,E2779
7403,E31627
7403,E31628
7403,E31629
7403,E31630
7403,E31631
37653,A15
37653,E3700
37653,E694
37653,E3717
37653,E8072
37653,E8073
37653,E18791
37653,E22661
37653,E3701
38359,A174
38359,E17195
38359,E17196
38359,E31632
38359,E17197
38359,E22264
38359,E31633
38359,E31634
38359,E5728
18286,A120
18286,E8338
18286,E2092
18286,E11941
18286,E17667
18286,E6788
18286,E11942
18286,E31270
18286,E27865
993,E19
993,E28797
993,E28798
993,E28795
993,E28793
993,E31635
993,E31636
993,E28799
993,E28794
60126,A174
60126,E26892
60126,E13052
60126,E28354
60126,E31637
60126,E31638
60126,E31639
60126,E31640
60126,A316
60123,A78
60123,E2
60123,E3984
60123,E145
60123,E31641
60123,E4443
60123,E31642
60123,E31643
60123,E3899
58264,A191
58264,E13448
58264,E8860
58264,E31644
58264,E31645
58264,E31646
58264,E29136
58264,E31647
58264,E13450
59173,A73
59173,E3282
59173,E31648
59173,E25308
59173,E31649
59173,E31650
59173,E2775
59173,E223
59173,E3216
2794,E844
2794,E31651
2794,E31652
2794,E31653
2794,E31654
2794,E31655
2794,E3082
2794,E31656
2794,E31657
55803,E7716
55803,A124
55803,A304
55803,E2899
55803,E14540
55803,E14541
55803,E31658
55803,E31659
55803,E31660
4455,E14566
4455,E4336
4455,E2153
4455,A272
4455,A195
4455,E178
4455,E31661
4455,E31662
4455,E31663
56728,A177
56728,A302
56728,E31664
56728,E4333
56728,E31665
56728,E4656
56728,E31666
56728,E24786
56728,E31667
54274,A52
54274,A31
54274,E4261
54274,E67
54274,E4262
54274,E9220
54274,E13686
54274,E1707
54274,E20366
52522,A140
52522,E2225
52522,E20253
52522,E31668
52522,E31669
52522,E31670
52522,E31671
52522,E31672
52522,E31673
6437,A208
6437,E4417
6437,A137
6437,A210
6437,E13512
6437,E587
6437,E288
6437,E8046
6437,A352
51254,A114
51254,A3
51254,E5131
51254,E1327
51254,E31674
51254,E31675
51254,E10141
51254,E18517
51254,E8507
48111,A87
48111,E9859
48111,E31676
48111,E31677
48111,E31678
48111,E31679
48111,E31680
48111,E31681
48111,E615
48306,A310
48306,E31682
48306,E31683
48306,E31684
48306,E31685
48306,E31686
48306,E31687
48306,E31688
48306,E31689
46907,A25
46907,E6868
46907,E31690
46907,E31691
46907,E22695
46907,E31692
46907,E31693
46907,E31694
46907,E31695
46903,A235
46903,A27
46903,E15743
46903,E24246
46903,E26811
46903,E21832
46903,E27591
46903,E31696
46903,E3314
45441,A126
45441,E2942
45441,E31697
45441,E31698
45441,E31699
45441,E26342
45441,E31700
45441,E31701
45441,E26344
37925,A100
37925,E30283
37925,E22799
37925,E30944
37925,E31702
37925,E31703
37925,E31704
37925,E31705
37925,E30943
35202,A86
35202,E2914
35202,E13279
35202,E31706
35202,E17802
35202,E31707
35202,E8166
35202,E31708
35202,E209
17600,A71
17600,E31709
17600,E31710
17600,E31711
17600,E31712
17600,E31713
17600,E31714
17600,E31715
17600,E31716
408,A174
408,E26892
408,E13052
408,E28354
408,E31637
408,E31638
408,E31639
408,E31640
408,A316
410,A28
410,E865
410,E16370
410,E31717
410,E7306
410,E31718
410,E31719
410,E31720
410,E1916
63,A127
63,E31721
63,E31722
63,E14551
63,E31723
63,E31724
63,E31725
63,E14553
63,E14550
311,A45
311,E24710
311,E18969
311,E31726
311,E3102
311,E24709
311,E31727
311,E10542
311,E31728
59768,A48
59768,A27
59768,E21135
59768,E29736
59768,E31729
59768,E5097
59768,E1448
59768,E31730
59768,E5098
840,E4
840,E31731
840,E31732
840,E31733
840,E3549
840,E7874
840,E31734
840,E31735
840,E3548
59740,A206
59740,E31736
59740,E10266
59740,E31737
59740,E19098
59740,E1113
59740,E31738
59740,E1709
59740,E31739
638,E4486
638,A128
638,E13386
638,E31740
638,E14002
638,E19732
638,E13387
638,E19000
638,E4151
76,A75
76,E31741
76,E31742
76,E9436
76,E31743
76,E31744
76,E31745
76,E751
76,E5862
1022,A207
1022,E8914
1022,E20971
1022,E31746
1022,E19507
1022,E8839
1022,E31747
1022,E31748
1022,E31749
981,E25942
981,A167
981,E2252
981,E31750
981,E1234
981,E144
981,E31751
981,E31752
981,E31753
895,A237
895,E31754
895,E31755
895,E4267
895,E31756
895,E31757
895,E20919
895,E31758
895,E4800
651,A217
651,E31759
651,E3205
651,E31760
651,E31761
651,E31762
651,E31763
651,E31764
651,E5430
1085,E8237
1085,A113
1085,E14979
1085,E31387
1085,E24450
1085,E31765
1085,E24451
1085,E14981
1085,E14980
824,E4119
824,E31766
824,E31767
824,E31768
824,E31769
824,E19928
824,E19929
824,E31770
824,E14928
59964,A45
59964,E31771
59964,E10562
59964,E31772
59964,E31773
59964,E31774
59964,E14452
59964,E31775
59964,E31776
659,E7677
659,E25304
659,E18832
659,E31777
659,A77
659,E31778
659,E3182
659,E5210
659,E31779
60007,A301
60007,E20775
60007,E25780
60007,E20774
60007,E31780
60007,E31781
60007,E31782
60007,E31783
60007,E9341
246,E24845
246,E29283
246,E9108
246,E31784
246,E31785
246,E31786
246,E31787
246,E14017
246,E334
512,E8
512,A61
512,A191
512,E8860
512,E1147
512,E19356
512,E31788
512,E31789
512,E31790
60026,E4603
60026,A155
60026,E1016
60026,E8518
60026,E8709
60026,E31791
60026,E24942
60026,E24943
60026,E8710
60064,A304
60064,E31792
60064,E31793
60064,E31794
60064,E31795
60064,E31796
60064,E31797
60064,E31798
60064,E31799
988,E4341
988,E31800
988,E1757
988,A158
